frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,matricula_detectada,conf_matricula,texto_matricula,metodo_ocr,conf_ocr,mx1,my1,mx2,my2
2650,car,0.684,1807,1289,314,1343,356,0,0.0,,none,0.0,-1,-1,-1,-1
2650,car,0.337,1812,1257,317,1291,349,0,0.0,,none,0.0,-1,-1,-1,-1
2650,car,0.449,1814,1342,320,1386,357,0,0.0,,none,0.0,-1,-1,-1,-1
2650,car,0.524,1816,1382,323,1435,361,0,0.0,,none,0.0,-1,-1,-1,-1
2650,car,0.348,1820,1422,325,1478,376,0,0.0,,none,0.0,-1,-1,-1,-1
2650,car,0.466,1828,1397,325,1471,376,0,0.0,,none,0.0,-1,-1,-1,-1
2650,car,0.458,1829,1361,322,1396,356,0,0.0,,none,0.0,-1,-1,-1,-1
2650,car,0.196,1831,1388,322,1453,370,0,0.0,,none,0.0,-1,-1,-1,-1
2650,car,0.808,1797,1437,319,1623,430,0,0.0,,none,0.0,-1,-1,-1,-1
2651,car,0.93,1715,1528,344,1920,895,0,0.0,,none,0.0,-1,-1,-1,-1
2651,car,0.686,1807,1288,314,1343,356,0,0.0,,none,0.0,-1,-1,-1,-1
2651,car,0.293,1812,1257,317,1291,350,0,0.0,,none,0.0,-1,-1,-1,-1
2651,car,0.437,1814,1342,321,1386,357,0,0.0,,none,0.0,-1,-1,-1,-1
2651,car,0.51,1816,1382,324,1435,360,0,0.0,,none,0.0,-1,-1,-1,-1
2651,car,0.386,1820,1424,325,1478,378,0,0.0,,none,0.0,-1,-1,-1,-1
2651,car,0.447,1828,1396,325,1470,375,0,0.0,,none,0.0,-1,-1,-1,-1
2651,car,0.458,1829,1362,322,1396,356,0,0.0,,none,0.0,-1,-1,-1,-1
2651,car,0.322,1831,1386,324,1444,367,0,0.0,,none,0.0,-1,-1,-1,-1
2651,car,0.847,1797,1434,319,1619,433,0,0.0,,none,0.0,-1,-1,-1,-1
2652,car,0.924,1715,1568,350,1920,884,0,0.0,,none,0.0,-1,-1,-1,-1
2652,car,0.702,1807,1287,314,1343,356,0,0.0,,none,0.0,-1,-1,-1,-1
2652,car,0.306,1812,1257,317,1292,351,0,0.0,,none,0.0,-1,-1,-1,-1
2652,car,0.449,1814,1342,321,1386,357,0,0.0,,none,0.0,-1,-1,-1,-1
2652,car,0.524,1816,1382,324,1436,360,0,0.0,,none,0.0,-1,-1,-1,-1
2652,car,0.348,1820,1420,324,1476,370,0,0.0,,none,0.0,-1,-1,-1,-1
2652,car,0.389,1828,1391,325,1467,374,0,0.0,,none,0.0,-1,-1,-1,-1
2652,car,0.457,1829,1363,322,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
2652,car,0.396,1831,1385,324,1452,366,0,0.0,,none,0.0,-1,-1,-1,-1
2652,car,0.851,1797,1430,318,1616,435,1,0.32,,none,0.0,1537,367,1574,379
2653,car,0.924,1715,1613,356,1920,878,0,0.0,,none,0.0,-1,-1,-1,-1
2653,car,0.728,1807,1287,314,1341,355,0,0.0,,none,0.0,-1,-1,-1,-1
2653,car,0.272,1812,1257,315,1292,351,0,0.0,,none,0.0,-1,-1,-1,-1
2653,car,0.453,1814,1341,321,1386,356,0,0.0,,none,0.0,-1,-1,-1,-1
2653,car,0.502,1816,1383,324,1434,360,0,0.0,,none,0.0,-1,-1,-1,-1
2653,car,0.339,1820,1417,323,1475,366,0,0.0,,none,0.0,-1,-1,-1,-1
2653,car,0.415,1828,1390,324,1465,372,0,0.0,,none,0.0,-1,-1,-1,-1
2653,car,0.46,1829,1364,323,1395,357,0,0.0,,none,0.0,-1,-1,-1,-1
2653,car,0.197,1831,1386,321,1448,365,0,0.0,,none,0.0,-1,-1,-1,-1
2653,car,0.861,1797,1426,318,1608,434,0,0.0,,none,0.0,-1,-1,-1,-1
2654,car,0.917,1715,1663,366,1919,876,0,0.0,,none,0.0,-1,-1,-1,-1
2654,car,0.737,1807,1286,314,1340,355,0,0.0,,none,0.0,-1,-1,-1,-1
2654,car,0.406,1812,1255,317,1288,347,0,0.0,,none,0.0,-1,-1,-1,-1
2654,car,0.49,1814,1341,321,1386,356,0,0.0,,none,0.0,-1,-1,-1,-1
2654,car,0.474,1816,1382,324,1434,360,0,0.0,,none,0.0,-1,-1,-1,-1
2654,car,0.293,1820,1413,323,1470,364,0,0.0,,none,0.0,-1,-1,-1,-1
2654,car,0.416,1828,1389,324,1462,373,0,0.0,,none,0.0,-1,-1,-1,-1
2654,car,0.481,1829,1357,323,1394,357,0,0.0,,none,0.0,-1,-1,-1,-1
2654,car,0.188,1831,1386,320,1445,365,0,0.0,,none,0.0,-1,-1,-1,-1
2654,car,0.862,1797,1423,318,1600,431,1,0.345,,cached,0.0,1532,367,1569,378
2655,car,0.881,1715,1717,391,1920,902,0,0.0,,none,0.0,-1,-1,-1,-1
2655,car,0.735,1807,1286,314,1340,356,0,0.0,,none,0.0,-1,-1,-1,-1
2655,car,0.321,1812,1254,318,1286,346,0,0.0,,none,0.0,-1,-1,-1,-1
2655,car,0.473,1814,1340,321,1386,356,0,0.0,,none,0.0,-1,-1,-1,-1
2655,car,0.53,1816,1382,324,1434,360,0,0.0,,none,0.0,-1,-1,-1,-1
2655,car,0.32,1820,1409,322,1476,365,0,0.0,,none,0.0,-1,-1,-1,-1
2655,car,0.47,1829,1359,323,1394,357,0,0.0,,none,0.0,-1,-1,-1,-1
2655,car,0.409,1831,1385,322,1445,362,0,0.0,,none,0.0,-1,-1,-1,-1
2655,car,0.888,1797,1422,320,1595,430,0,0.0,,none,0.0,-1,-1,-1,-1
2656,car,0.638,1715,1781,457,1920,934,1,0.358,,none,0.0,1828,732,1920,926
2656,car,0.738,1807,1286,314,1340,356,0,0.0,,none,0.0,-1,-1,-1,-1
2656,car,0.323,1812,1254,318,1284,344,0,0.0,,none,0.0,-1,-1,-1,-1
2656,car,0.471,1814,1340,321,1387,356,0,0.0,,none,0.0,-1,-1,-1,-1
2656,car,0.521,1816,1382,324,1434,360,0,0.0,,none,0.0,-1,-1,-1,-1
2656,car,0.327,1820,1409,320,1477,363,0,0.0,,none,0.0,-1,-1,-1,-1
2656,car,0.455,1829,1360,323,1394,357,0,0.0,,none,0.0,-1,-1,-1,-1
2656,car,0.876,1797,1420,319,1591,430,0,0.0,,none,0.0,-1,-1,-1,-1
2656,car,0.287,1828,1386,322,1456,369,0,0.0,,none,0.0,-1,-1,-1,-1
2657,car,0.728,1807,1285,314,1339,356,0,0.0,,none,0.0,-1,-1,-1,-1
2657,car,0.389,1812,1255,318,1284,344,0,0.0,,none,0.0,-1,-1,-1,-1
2657,car,0.485,1814,1339,321,1387,356,0,0.0,,none,0.0,-1,-1,-1,-1
2657,car,0.531,1816,1382,324,1436,360,0,0.0,,none,0.0,-1,-1,-1,-1
2657,car,0.187,1820,1413,320,1477,360,0,0.0,,none,0.0,-1,-1,-1,-1
2657,car,0.442,1829,1358,323,1395,357,0,0.0,,none,0.0,-1,-1,-1,-1
2657,car,0.897,1797,1420,320,1585,427,1,0.288,,none,0.0,1513,365,1547,374
2657,car,0.305,1828,1384,322,1447,368,0,0.0,,none,0.0,-1,-1,-1,-1
2658,car,0.73,1807,1285,314,1338,356,0,0.0,,none,0.0,-1,-1,-1,-1
2658,car,0.398,1812,1255,318,1284,344,0,0.0,,none,0.0,-1,-1,-1,-1
2658,car,0.496,1814,1339,321,1387,355,0,0.0,,none,0.0,-1,-1,-1,-1
2658,car,0.571,1816,1382,324,1437,360,0,0.0,,none,0.0,-1,-1,-1,-1
2658,car,0.18,1820,1413,320,1474,359,0,0.0,,none,0.0,-1,-1,-1,-1
2658,car,0.467,1829,1356,323,1395,357,0,0.0,,none,0.0,-1,-1,-1,-1
2658,car,0.923,1797,1418,320,1579,426,0,0.0,,none,0.0,-1,-1,-1,-1
2658,car,0.233,1828,1382,322,1450,366,0,0.0,,none,0.0,-1,-1,-1,-1
2659,car,0.729,1807,1285,314,1338,355,0,0.0,,none,0.0,-1,-1,-1,-1
2659,car,0.313,1812,1254,317,1284,344,0,0.0,,none,0.0,-1,-1,-1,-1
2659,car,0.478,1814,1340,321,1387,354,0,0.0,,none,0.0,-1,-1,-1,-1
2659,car,0.533,1816,1382,324,1436,360,0,0.0,,none,0.0,-1,-1,-1,-1
2659,car,0.47,1829,1357,323,1395,357,0,0.0,,none,0.0,-1,-1,-1,-1
2659,car,0.923,1797,1416,319,1573,424,0,0.0,,none,0.0,-1,-1,-1,-1
2660,car,0.74,1807,1285,315,1338,353,0,0.0,,none,0.0,-1,-1,-1,-1
2660,car,0.366,1812,1254,317,1284,343,0,0.0,,none,0.0,-1,-1,-1,-1
2660,car,0.507,1814,1340,321,1386,353,0,0.0,,none,0.0,-1,-1,-1,-1
2660,car,0.54,1816,1382,324,1434,359,0,0.0,,none,0.0,-1,-1,-1,-1
2660,car,0.499,1829,1361,323,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
2660,car,0.934,1797,1413,318,1569,424,0,0.0,,none,0.0,-1,-1,-1,-1
2660,car,0.353,1852,1259,314,1337,350,0,0.0,,none,0.0,-1,-1,-1,-1
2660,car,0.407,1831,1386,321,1448,359,0,0.0,,none,0.0,-1,-1,-1,-1
2661,car,0.74,1807,1285,315,1337,353,0,0.0,,none,0.0,-1,-1,-1,-1
2661,car,0.422,1812,1253,318,1284,343,0,0.0,,none,0.0,-1,-1,-1,-1
2661,car,0.52,1814,1340,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
2661,car,0.5,1816,1381,324,1429,359,0,0.0,,none,0.0,-1,-1,-1,-1
2661,car,0.534,1829,1362,323,1395,357,0,0.0,,none,0.0,-1,-1,-1,-1
2661,car,0.909,1797,1413,319,1565,421,0,0.0,,none,0.0,-1,-1,-1,-1
2661,car,0.404,1852,1256,315,1336,350,0,0.0,,none,0.0,-1,-1,-1,-1
2661,car,0.29,1831,1389,322,1451,359,0,0.0,,none,0.0,-1,-1,-1,-1
2662,car,0.727,1807,1285,316,1336,353,0,0.0,,none,0.0,-1,-1,-1,-1
2662,car,0.397,1812,1253,318,1284,343,0,0.0,,none,0.0,-1,-1,-1,-1
2662,car,0.553,1814,1341,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
2662,car,0.47,1816,1382,324,1427,359,0,0.0,,none,0.0,-1,-1,-1,-1
2662,car,0.565,1829,1361,323,1395,357,0,0.0,,none,0.0,-1,-1,-1,-1
2662,car,0.852,1797,1414,319,1560,419,0,0.0,,none,0.0,-1,-1,-1,-1
2662,car,0.482,1852,1255,316,1336,351,0,0.0,,none,0.0,-1,-1,-1,-1
2662,car,0.301,1831,1390,322,1453,359,0,0.0,,none,0.0,-1,-1,-1,-1
2663,car,0.736,1807,1284,316,1335,352,0,0.0,,none,0.0,-1,-1,-1,-1
2663,car,0.353,1812,1252,318,1283,342,0,0.0,,none,0.0,-1,-1,-1,-1
2663,car,0.561,1814,1341,321,1384,352,0,0.0,,none,0.0,-1,-1,-1,-1
2663,car,0.46,1816,1383,323,1429,359,0,0.0,,none,0.0,-1,-1,-1,-1
2663,car,0.577,1829,1360,323,1394,357,0,0.0,,none,0.0,-1,-1,-1,-1
2663,car,0.867,1797,1413,319,1554,418,0,0.0,,none,0.0,-1,-1,-1,-1
2663,car,0.285,1831,1389,322,1457,359,0,0.0,,none,0.0,-1,-1,-1,-1
2664,car,0.745,1807,1283,316,1335,352,0,0.0,,none,0.0,-1,-1,-1,-1
2664,car,0.379,1812,1250,318,1281,342,0,0.0,,none,0.0,-1,-1,-1,-1
2664,car,0.559,1814,1341,321,1384,352,0,0.0,,none,0.0,-1,-1,-1,-1
2664,car,0.434,1816,1383,322,1430,358,0,0.0,,none,0.0,-1,-1,-1,-1
2664,car,0.582,1829,1360,322,1395,357,0,0.0,,none,0.0,-1,-1,-1,-1
2664,car,0.845,1797,1408,319,1551,415,0,0.0,,none,0.0,-1,-1,-1,-1
2664,car,0.309,1831,1387,321,1457,359,0,0.0,,none,0.0,-1,-1,-1,-1
2664,car,0.63,1854,1868,396,1919,543,0,0.0,,none,0.0,-1,-1,-1,-1
2665,car,0.751,1807,1282,316,1335,353,0,0.0,,none,0.0,-1,-1,-1,-1
2665,car,0.397,1812,1247,319,1279,343,0,0.0,,none,0.0,-1,-1,-1,-1
2665,car,0.584,1814,1340,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
2665,car,0.367,1816,1381,322,1426,358,0,0.0,,none,0.0,-1,-1,-1,-1
2665,car,0.633,1829,1355,322,1395,357,0,0.0,,none,0.0,-1,-1,-1,-1
2665,car,0.83,1797,1401,319,1547,413,0,0.0,,none,0.0,-1,-1,-1,-1
2665,car,0.123,1831,1387,320,1457,359,0,0.0,,none,0.0,-1,-1,-1,-1
2665,car,0.657,1854,1852,392,1919,539,0,0.0,,none,0.0,-1,-1,-1,-1
2666,car,0.743,1807,1280,316,1335,352,0,0.0,,none,0.0,-1,-1,-1,-1
2666,car,0.427,1812,1246,319,1278,342,0,0.0,,none,0.0,-1,-1,-1,-1
2666,car,0.611,1814,1340,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
2666,car,0.353,1816,1381,322,1426,358,0,0.0,,none,0.0,-1,-1,-1,-1
2666,car,0.643,1829,1355,322,1395,357,0,0.0,,none,0.0,-1,-1,-1,-1
2666,car,0.892,1797,1399,318,1542,411,0,0.0,,none,0.0,-1,-1,-1,-1
2666,car,0.13,1831,1387,319,1450,359,0,0.0,,none,0.0,-1,-1,-1,-1
2666,car,0.672,1854,1834,383,1919,534,0,0.0,,none,0.0,-1,-1,-1,-1
2667,car,0.727,1807,1280,316,1335,353,0,0.0,,none,0.0,-1,-1,-1,-1
2667,car,0.405,1812,1246,319,1277,342,0,0.0,,none,0.0,-1,-1,-1,-1
2667,car,0.622,1814,1340,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
2667,car,0.305,1816,1382,321,1425,357,0,0.0,,none,0.0,-1,-1,-1,-1
2667,car,0.671,1829,1356,322,1396,357,0,0.0,,none,0.0,-1,-1,-1,-1
2667,car,0.891,1797,1397,318,1538,411,0,0.0,,none,0.0,-1,-1,-1,-1
2667,car,0.611,1854,1815,376,1919,531,0,0.0,,none,0.0,-1,-1,-1,-1
2668,car,0.72,1807,1279,316,1336,353,0,0.0,,none,0.0,-1,-1,-1,-1
2668,car,0.391,1812,1246,319,1277,343,0,0.0,,none,0.0,-1,-1,-1,-1
2668,car,0.621,1814,1341,321,1385,353,0,0.0,,none,0.0,-1,-1,-1,-1
2668,car,0.255,1816,1380,321,1425,357,0,0.0,,none,0.0,-1,-1,-1,-1
2668,car,0.676,1829,1354,322,1397,357,0,0.0,,none,0.0,-1,-1,-1,-1
2668,car,0.879,1797,1399,318,1533,410,0,0.0,,none,0.0,-1,-1,-1,-1
2668,car,0.627,1854,1798,351,1919,526,0,0.0,,none,0.0,-1,-1,-1,-1
2669,car,0.705,1807,1278,317,1337,353,0,0.0,,none,0.0,-1,-1,-1,-1
2669,car,0.379,1812,1247,319,1276,343,0,0.0,,none,0.0,-1,-1,-1,-1
2669,car,0.62,1814,1341,321,1384,352,0,0.0,,none,0.0,-1,-1,-1,-1
2669,car,0.242,1816,1376,321,1422,356,0,0.0,,none,0.0,-1,-1,-1,-1
2669,car,0.687,1829,1355,322,1400,356,0,0.0,,none,0.0,-1,-1,-1,-1
2669,car,0.903,1797,1395,318,1527,410,0,0.0,,none,0.0,-1,-1,-1,-1
2669,car,0.788,1854,1781,338,1918,523,0,0.0,,none,0.0,-1,-1,-1,-1
2670,car,0.662,1807,1278,317,1334,353,0,0.0,,none,0.0,-1,-1,-1,-1
2670,car,0.378,1812,1247,319,1276,343,0,0.0,,none,0.0,-1,-1,-1,-1
2670,car,0.621,1814,1341,321,1383,352,0,0.0,,none,0.0,-1,-1,-1,-1
2670,car,0.197,1816,1375,321,1419,356,0,0.0,,none,0.0,-1,-1,-1,-1
2670,car,0.67,1829,1356,322,1402,356,0,0.0,,none,0.0,-1,-1,-1,-1
2670,car,0.891,1797,1394,318,1524,409,0,0.0,,none,0.0,-1,-1,-1,-1
2670,car,0.852,1854,1767,332,1919,519,0,0.0,,none,0.0,-1,-1,-1,-1
2671,car,0.645,1807,1278,317,1333,352,0,0.0,,none,0.0,-1,-1,-1,-1
2671,car,0.371,1812,1246,319,1276,343,0,0.0,,none,0.0,-1,-1,-1,-1
2671,car,0.627,1814,1341,321,1384,352,0,0.0,,none,0.0,-1,-1,-1,-1
2671,car,0.189,1816,1374,321,1416,356,0,0.0,,none,0.0,-1,-1,-1,-1
2671,car,0.693,1829,1356,321,1404,356,0,0.0,,none,0.0,-1,-1,-1,-1
2671,car,0.886,1797,1391,318,1521,409,0,0.0,,none,0.0,-1,-1,-1,-1
2671,car,0.892,1854,1752,326,1919,517,0,0.0,,none,0.0,-1,-1,-1,-1
2672,car,0.644,1807,1279,317,1333,353,0,0.0,,none,0.0,-1,-1,-1,-1
2672,car,0.397,1812,1245,320,1277,344,0,0.0,,none,0.0,-1,-1,-1,-1
2672,car,0.635,1814,1342,321,1386,352,0,0.0,,none,0.0,-1,-1,-1,-1
2672,car,0.191,1816,1370,320,1414,356,0,0.0,,none,0.0,-1,-1,-1,-1
2672,car,0.668,1829,1353,321,1404,356,0,0.0,,none,0.0,-1,-1,-1,-1
2672,car,0.857,1797,1390,317,1517,409,0,0.0,,none,0.0,-1,-1,-1,-1
2672,car,0.88,1854,1737,325,1919,515,0,0.0,,none,0.0,-1,-1,-1,-1
2673,car,0.634,1807,1278,317,1332,352,0,0.0,,none,0.0,-1,-1,-1,-1
2673,car,0.384,1812,1244,320,1276,344,0,0.0,,none,0.0,-1,-1,-1,-1
2673,car,0.666,1814,1342,321,1386,353,0,0.0,,none,0.0,-1,-1,-1,-1
2673,car,0.655,1829,1351,322,1401,356,0,0.0,,none,0.0,-1,-1,-1,-1
2673,car,0.781,1797,1389,317,1513,408,0,0.0,,none,0.0,-1,-1,-1,-1
2673,car,0.835,1854,1724,324,1919,526,0,0.0,,none,0.0,-1,-1,-1,-1
2674,car,0.636,1807,1277,317,1331,351,0,0.0,,none,0.0,-1,-1,-1,-1
2674,car,0.42,1812,1243,320,1276,344,0,0.0,,none,0.0,-1,-1,-1,-1
2674,car,0.697,1814,1342,321,1386,353,0,0.0,,none,0.0,-1,-1,-1,-1
2674,car,0.665,1829,1351,322,1399,356,0,0.0,,none,0.0,-1,-1,-1,-1
2674,car,0.804,1797,1386,319,1509,406,0,0.0,,none,0.0,-1,-1,-1,-1
2674,car,0.853,1854,1711,324,1919,534,0,0.0,,none,0.0,-1,-1,-1,-1
2674,car,0.364,1860,1290,318,1342,349,0,0.0,,none,0.0,-1,-1,-1,-1
2675,car,0.65,1807,1275,316,1330,350,0,0.0,,none,0.0,-1,-1,-1,-1
2675,car,0.336,1812,1243,320,1276,344,0,0.0,,none,0.0,-1,-1,-1,-1
2675,car,0.675,1829,1349,321,1402,355,0,0.0,,none,0.0,-1,-1,-1,-1
2675,car,0.824,1797,1382,320,1507,405,0,0.0,,none,0.0,-1,-1,-1,-1
2675,car,0.859,1854,1698,325,1919,537,0,0.0,,none,0.0,-1,-1,-1,-1
2675,car,0.401,1860,1281,318,1344,349,0,0.0,,none,0.0,-1,-1,-1,-1
2676,car,0.642,1807,1273,316,1329,350,0,0.0,,none,0.0,-1,-1,-1,-1
2676,car,0.347,1812,1243,319,1276,344,0,0.0,,none,0.0,-1,-1,-1,-1
2676,car,0.842,1797,1381,319,1506,404,1,0.254,,none,0.0,1446,354,1473,363
2676,car,0.896,1854,1684,325,1919,534,0,0.0,,none,0.0,-1,-1,-1,-1
2676,car,0.378,1860,1279,317,1340,352,0,0.0,,none,0.0,-1,-1,-1,-1
2676,car,0.671,1814,1341,321,1392,353,0,0.0,,none,0.0,-1,-1,-1,-1
2677,car,0.653,1807,1272,315,1328,349,0,0.0,,none,0.0,-1,-1,-1,-1
2677,car,0.339,1812,1241,319,1276,343,0,0.0,,none,0.0,-1,-1,-1,-1
2677,car,0.863,1797,1378,319,1506,404,0,0.0,,none,0.0,-1,-1,-1,-1
2677,car,0.877,1854,1673,324,1919,529,0,0.0,,none,0.0,-1,-1,-1,-1
2677,car,0.354,1860,1280,317,1344,350,0,0.0,,none,0.0,-1,-1,-1,-1
2677,car,0.662,1814,1342,321,1393,353,0,0.0,,none,0.0,-1,-1,-1,-1
2678,car,0.668,1807,1271,314,1326,348,0,0.0,,none,0.0,-1,-1,-1,-1
2678,car,0.338,1812,1240,318,1275,343,0,0.0,,none,0.0,-1,-1,-1,-1
2678,car,0.845,1797,1376,318,1502,404,0,0.0,,none,0.0,-1,-1,-1,-1
2678,car,0.877,1854,1662,322,1919,524,0,0.0,,none,0.0,-1,-1,-1,-1
2678,car,0.352,1860,1278,316,1341,350,0,0.0,,none,0.0,-1,-1,-1,-1
2678,car,0.683,1814,1342,321,1392,352,0,0.0,,none,0.0,-1,-1,-1,-1
2679,car,0.65,1807,1271,314,1322,348,0,0.0,,none,0.0,-1,-1,-1,-1
2679,car,0.291,1812,1239,318,1275,343,0,0.0,,none,0.0,-1,-1,-1,-1
2679,car,0.821,1797,1375,317,1501,403,0,0.0,,none,0.0,-1,-1,-1,-1
2679,car,0.87,1854,1650,322,1919,519,0,0.0,,none,0.0,-1,-1,-1,-1
2679,car,0.354,1860,1280,317,1345,349,0,0.0,,none,0.0,-1,-1,-1,-1
2679,car,0.69,1814,1342,321,1388,351,0,0.0,,none,0.0,-1,-1,-1,-1
2679,car,0.482,1829,1344,320,1399,353,0,0.0,,none,0.0,-1,-1,-1,-1
2680,car,0.668,1807,1270,314,1319,348,0,0.0,,none,0.0,-1,-1,-1,-1
2680,car,0.309,1812,1239,317,1274,342,0,0.0,,none,0.0,-1,-1,-1,-1
2680,car,0.802,1797,1375,317,1499,402,0,0.0,,none,0.0,-1,-1,-1,-1
2680,car,0.867,1854,1639,321,1919,514,0,0.0,,none,0.0,-1,-1,-1,-1
2680,car,0.384,1860,1289,317,1346,348,0,0.0,,none,0.0,-1,-1,-1,-1
2680,car,0.661,1814,1343,321,1383,351,0,0.0,,none,0.0,-1,-1,-1,-1
2680,car,0.36,1829,1345,319,1398,352,0,0.0,,none,0.0,-1,-1,-1,-1
2681,car,0.663,1807,1270,314,1317,348,0,0.0,,none,0.0,-1,-1,-1,-1
2681,car,0.296,1812,1239,317,1274,342,0,0.0,,none,0.0,-1,-1,-1,-1
2681,car,0.823,1797,1372,317,1494,402,0,0.0,,none,0.0,-1,-1,-1,-1
2681,car,0.882,1854,1631,321,1919,510,1,0.578,,none,0.0,1903,409,1918,433
2681,car,0.382,1860,1301,317,1347,348,0,0.0,,none,0.0,-1,-1,-1,-1
2681,car,0.663,1814,1343,321,1382,350,0,0.0,,none,0.0,-1,-1,-1,-1
2682,car,0.65,1807,1269,313,1316,347,0,0.0,,none,0.0,-1,-1,-1,-1
2682,car,0.29,1812,1238,316,1273,342,0,0.0,,none,0.0,-1,-1,-1,-1
2682,car,0.741,1797,1372,317,1488,401,0,0.0,,none,0.0,-1,-1,-1,-1
2682,car,0.853,1854,1620,321,1919,506,1,0.688,,cached,0.0,1894,408,1918,430
2682,car,0.377,1860,1303,317,1346,348,0,0.0,,none,0.0,-1,-1,-1,-1
2682,car,0.643,1814,1343,321,1379,350,0,0.0,,none,0.0,-1,-1,-1,-1
2683,car,0.646,1807,1267,313,1316,348,0,0.0,,none,0.0,-1,-1,-1,-1
2683,car,0.299,1812,1238,316,1273,341,0,0.0,,none,0.0,-1,-1,-1,-1
2683,car,0.796,1797,1370,319,1488,399,0,0.0,,none,0.0,-1,-1,-1,-1
2683,car,0.884,1854,1612,322,1919,505,1,0.6,,cached,0.0,1880,406,1918,428
2683,car,0.407,1860,1302,317,1346,348,0,0.0,,none,0.0,-1,-1,-1,-1
2683,car,0.582,1814,1342,322,1377,350,0,0.0,,none,0.0,-1,-1,-1,-1
2684,car,0.696,1807,1266,313,1315,348,0,0.0,,none,0.0,-1,-1,-1,-1
2684,car,0.29,1812,1238,315,1273,341,0,0.0,,none,0.0,-1,-1,-1,-1
2684,car,0.77,1797,1368,320,1486,399,0,0.0,,none,0.0,-1,-1,-1,-1
2684,car,0.904,1854,1603,322,1919,504,1,0.642,,none,0.0,1851,403,1915,423
2684,car,0.441,1860,1303,317,1346,349,0,0.0,,none,0.0,-1,-1,-1,-1
2684,car,0.606,1814,1342,322,1376,349,0,0.0,,none,0.0,-1,-1,-1,-1
2685,car,0.693,1807,1265,313,1314,348,0,0.0,,none,0.0,-1,-1,-1,-1
2685,car,0.276,1812,1239,315,1273,342,0,0.0,,none,0.0,-1,-1,-1,-1
2685,car,0.749,1797,1366,319,1481,397,0,0.0,,none,0.0,-1,-1,-1,-1
2685,car,0.886,1854,1594,323,1919,503,1,0.731,,cached,0.0,1843,402,1905,422
2685,car,0.429,1860,1305,317,1347,349,0,0.0,,none,0.0,-1,-1,-1,-1
2685,car,0.642,1814,1342,321,1376,349,0,0.0,,none,0.0,-1,-1,-1,-1
2686,car,0.665,1807,1265,314,1313,348,0,0.0,,none,0.0,-1,-1,-1,-1
2686,car,0.254,1812,1239,315,1272,342,0,0.0,,none,0.0,-1,-1,-1,-1
2686,car,0.827,1797,1363,319,1475,396,0,0.0,,none,0.0,-1,-1,-1,-1
2686,car,0.898,1854,1585,323,1919,501,1,0.785,,cached,0.0,1831,400,1891,421
2686,car,0.429,1860,1306,316,1346,349,0,0.0,,none,0.0,-1,-1,-1,-1
2686,car,0.572,1814,1342,321,1374,348,0,0.0,,none,0.0,-1,-1,-1,-1
2686,car,0.338,1872,1509,311,1629,382,0,0.0,,none,0.0,-1,-1,-1,-1
2687,car,0.647,1807,1264,314,1313,348,0,0.0,,none,0.0,-1,-1,-1,-1
2687,car,0.266,1812,1240,315,1273,342,0,0.0,,none,0.0,-1,-1,-1,-1
2687,car,0.743,1797,1360,320,1471,394,0,0.0,,none,0.0,-1,-1,-1,-1
2687,car,0.898,1854,1577,323,1913,499,1,0.828,,none,0.0,1802,398,1861,419
2687,car,0.435,1860,1307,316,1346,348,0,0.0,,none,0.0,-1,-1,-1,-1
2687,car,0.541,1814,1343,321,1373,347,0,0.0,,none,0.0,-1,-1,-1,-1
2687,car,0.413,1872,1509,311,1627,382,0,0.0,,none,0.0,-1,-1,-1,-1
2688,car,0.615,1807,1263,315,1312,349,0,0.0,,none,0.0,-1,-1,-1,-1
2688,car,0.225,1812,1241,316,1276,342,0,0.0,,none,0.0,-1,-1,-1,-1
2688,car,0.782,1797,1358,319,1467,393,0,0.0,,none,0.0,-1,-1,-1,-1
2688,car,0.906,1854,1569,323,1900,495,1,0.805,,cached,0.0,1794,397,1853,417
2688,car,0.437,1860,1307,316,1345,348,0,0.0,,none,0.0,-1,-1,-1,-1
2688,car,0.49,1814,1343,321,1374,347,0,0.0,,none,0.0,-1,-1,-1,-1
2688,car,0.331,1872,1508,311,1628,382,0,0.0,,none,0.0,-1,-1,-1,-1
2688,car,0.549,1876,1353,317,1507,392,0,0.0,,none,0.0,-1,-1,-1,-1
2688,car,0.36,1877,1456,320,1511,384,0,0.0,,none,0.0,-1,-1,-1,-1
2688,car,0.335,1878,1508,312,1572,382,0,0.0,,none,0.0,-1,-1,-1,-1
2689,car,0.584,1807,1262,315,1312,348,0,0.0,,none,0.0,-1,-1,-1,-1
2689,car,0.229,1812,1247,315,1283,343,0,0.0,,none,0.0,-1,-1,-1,-1
2689,car,0.791,1797,1354,319,1463,392,0,0.0,,none,0.0,-1,-1,-1,-1
2689,car,0.886,1854,1563,323,1885,490,1,0.784,,cached,0.0,1783,395,1841,415
2689,car,0.474,1860,1307,317,1344,348,0,0.0,,none,0.0,-1,-1,-1,-1
